Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_dsa,β1_dsa,β2_dsa,β3_dsa,tau0_dsa,tau1_dsa,residual_dsa
9/13/23,5.53,5.56,5.55,5.6,5.51,5.42,4.96,4.64,4.39,4.34,4.25,4.52,4.34,0.1291287306263892,-0.07353728864936673,-0.16159292175855372,0.0005421697873299095,204.08041230223978,101.0236179699535,0.016949087335618035
9/12/23,5.52,5.56,5.56,5.58,5.53,5.42,4.98,4.66,4.41,4.36,4.27,4.54,4.35,0.14486179139469318,-0.08935077232443966,-0.17897076584823307,-0.0012935251288473358,228.5851877891218,108.13879276214897,0.017040297721967985
9/11/23,5.52,5.56,5.55,5.58,5.51,5.4,4.97,4.64,4.4,4.37,4.29,4.56,4.37,0.22150969558219497,-0.17433677091466424,-0.2321643948234588,0.03328161439929601,469.5824845029091,2.055088606525279,0.01701870272816651
9/8/23,5.52,5.56,5.55,5.6,5.49,5.42,4.98,4.68,4.39,4.35,4.26,4.52,4.33,0.20553126848521655,-0.15820561721933202,-0.21716860441803704,0.033089867286429264,434.3680977013233,2.1323278219894775,0.01697675232511345
9/7/23,5.52,5.56,5.53,5.59,5.5,5.4,4.94,4.66,4.38,4.35,4.27,4.55,4.36,0.21338479545264,-0.16616430926332304,-0.22436485452194382,0.03295261386709844,450.68827498937645,2.0464024667204104,0.016941504816074808
9/6/23,5.52,5.55,5.55,5.6,5.52,5.44,5.01,4.73,4.44,4.39,4.3,4.56,4.37,0.14947705638685804,-0.09393974134025318,-0.17808924253520497,-0.005257391909975597,245.74274806452894,110.69277218606788,0.017211236500426122
9/5/23,5.51,5.56,5.55,5.59,5.51,5.42,4.94,4.65,4.37,4.35,4.27,4.56,4.38,0.20844324152451588,-0.1611418685987177,-0.2191425889964176,0.03276378612225875,438.38026504457935,2.086702437994566,0.01698095424887564
9/1/23,5.51,5.55,5.53,5.58,5.47,5.36,4.87,4.57,4.29,4.27,4.18,4.48,4.29,0.1984839055828895,-0.1515000666228093,-0.21160502304372236,0.0331235062895259,416.2280156102892,1.912667329702666,0.01648190374202505
8/31/23,5.52,5.55,5.56,5.61,5.48,5.37,4.85,4.54,4.23,4.19,4.09,4.39,4.2,0.1783198023617697,-0.1311909102996817,-0.19491412635503075,0.03333533257787376,364.54040834045406,1.9511811019639003,0.01624909976169
8/30/23,5.55,5.53,5.56,5.6,5.51,5.39,4.9,4.57,4.27,4.22,4.12,4.42,4.23,0.11179613431490347,-0.056063318268802474,-0.15015597151007365,0.006048641134711481,167.9456793436367,88.73890977790819,0.016449028665813013
8/29/23,5.54,5.53,5.56,5.57,5.52,5.37,4.87,4.56,4.26,4.21,4.12,4.42,4.23,0.17993819380233322,-0.1327225998922923,-0.195543362144971,0.0329805526867306,367.69337416462895,1.9984358924449488,0.016368158097060225
8/28/23,5.56,5.53,5.58,5.6,5.56,5.44,4.98,4.69,4.38,4.32,4.2,4.48,4.29,0.18877893309484622,-0.141240602445484,-0.2025071115169682,0.03332177066327938,390.66055161515754,2.278529436981702,0.01696608272638134
8/25/23,5.56,5.53,5.61,5.59,5.61,5.44,5.03,4.72,4.44,4.37,4.25,4.5,4.3,0.14667380837075716,-0.09081309072613442,-0.1780202485801674,-0.005141370469671058,240.01559584406186,110.85770332663867,0.017208096316879484
8/24/23,5.55,5.53,5.58,5.57,5.59,5.39,4.98,4.69,4.39,4.34,4.23,4.49,4.3,0.2035504085917682,-0.1562339246911378,-0.21683428611325214,0.03376624976910323,424.96591573820376,2.21409549664095,0.016971324243156314
8/23/23,5.54,5.53,5.57,5.56,5.55,5.35,4.95,4.64,4.36,4.3,4.19,4.46,4.27,0.2003215104615959,-0.15315349184221258,-0.21424171177900042,0.0335640032870736,419.91124828174947,2.067316639150725,0.01671281035229971
8/22/23,5.54,5.53,5.57,5.55,5.57,5.39,5.02,4.75,4.49,4.44,4.34,4.61,4.42,0.2223269485865208,-0.17484405586221083,-0.2306605690465146,0.03264833570392302,473.8245796754698,2.2065581157042446,0.0173719061810712
8/21/23,5.55,5.53,5.57,5.55,5.58,5.37,4.97,4.7,4.46,4.42,4.34,4.64,4.45,0.22727292884706402,-0.1798984021094873,-0.2349139692404646,0.03263379547806412,485.1249072769533,2.0542691912816187,0.017303308504421275
8/18/23,5.53,5.52,5.55,5.54,5.52,5.35,4.92,4.63,4.38,4.34,4.26,4.55,4.38,0.2099909119527274,-0.1628193459904659,-0.22022555124483095,0.03252475538261104,442.6671458760793,1.9721829991620186,0.01683480073182164
8/17/23,5.55,5.52,5.56,5.54,5.53,5.36,4.94,4.67,4.42,4.38,4.3,4.58,4.41,0.143508052290181,-0.08819233718488333,-0.1721176670624745,-0.0035037314075907072,229.95268084297732,105.71310464090068,0.01703682208351305
8/16/23,5.52,5.53,5.56,5.54,5.54,5.37,4.97,4.68,4.42,4.37,4.28,4.55,4.38,0.21087300764638287,-0.16356777458947763,-0.22094979392225478,0.032570667355258834,446.65026832230524,2.103262217715181,0.017008675230575646
8/15/23,5.53,5.52,5.56,5.51,5.55,5.36,4.92,4.64,4.36,4.31,4.21,4.49,4.32,0.1980609250236639,-0.15082194374565627,-0.21049352613371286,0.03257187195044636,413.5964436281729,2.0663073454161873,0.016711512074169408
8/14/23,5.55,5.52,5.56,5.53,5.56,5.37,4.96,4.64,4.36,4.29,4.19,4.46,4.29,0.18972434360020485,-0.14235514209021743,-0.20328352413473788,0.032716934427738056,392.09388897596557,2.1376802271098203,0.016720871413573948
8/11/23,5.54,5.51,5.54,5.54,5.52,5.36,4.89,4.56,4.31,4.26,4.16,4.45,4.27,0.18920571274567766,-0.1420958366362346,-0.2030184017975747,0.03282883596214345,392.3976840283758,2.009161149032339,0.01645877491306039
8/10/23,5.55,5.52,5.54,5.53,5.52,5.33,4.82,4.47,4.21,4.17,4.09,4.41,4.24,0.10157766146740488,-0.04601067100082254,-0.1409705763945227,0.009734048550379397,145.14312898114292,78.69871170290332,0.016114643092635744
8/9/23,5.51,5.52,5.55,5.34,5.54,5.35,4.79,4.41,4.12,4.07,4.0,4.33,4.18,0.09254470596726527,-0.037116159930977236,-0.13518756660802828,0.01401218293588985,127.38123859615473,71.49628982224857,0.0156590217816687
8/8/23,5.54,5.53,5.57,5.52,5.53,5.35,4.74,4.36,4.1,4.06,4.02,4.35,4.2,0.13646530059706563,-0.08877602943241347,-0.152872646315936,0.030747526124332014,257.56903327414284,1.8952979326183543,0.01577751523976664
8/7/23,5.54,5.51,5.56,5.53,5.53,5.3,4.76,4.44,4.16,4.13,4.09,4.42,4.27,0.15263059406414425,-0.10513602234673797,-0.16721979952193833,0.030905171433216014,297.637226855436,1.8249706403645156,0.01600517742116055
8/4/23,5.54,5.51,5.54,5.52,5.5,5.33,4.78,4.45,4.15,4.1,4.05,4.36,4.21,0.09493021625564102,-0.039340423379500805,-0.13647850974436382,0.01266891029999568,131.5655493768566,73.41669551053289,0.01587593976103841
8/3/23,5.54,5.52,5.54,5.53,5.52,5.37,4.9,4.58,4.3,4.26,4.2,4.49,4.32,0.18657078080022282,-0.1392835605882239,-0.19914562147381398,0.03211747042791155,383.4797754977992,2.0012882485695034,0.01656705488501161
8/2/23,5.48,5.53,5.53,5.54,5.52,5.36,4.88,4.54,4.24,4.17,4.08,4.35,4.17,0.17664843219504636,-0.1297026989816848,-0.19357068529980254,0.0334077312246915,361.8231858626369,2.140997014539648,0.01611992097528791
8/1/23,5.49,5.54,5.54,5.57,5.54,5.38,4.92,4.57,4.24,4.15,4.05,4.3,4.11,0.17128733366426085,-0.1242289073467126,-0.1900030929623363,0.03399370241388064,350.43998278028675,2.258711748634717,0.016146300747097327
7/31/23,5.48,5.54,5.55,5.56,5.53,5.37,4.88,4.51,4.18,4.08,3.97,4.22,4.02,0.09585985778213402,-0.040072493476061066,-0.13436268541809226,0.007009969800508428,148.5829924588004,88.57883948281312,0.015815527517671447
7/28/23,5.47,5.54,5.52,5.57,5.54,5.37,4.87,4.52,4.18,4.08,3.96,4.22,4.03,0.10448493975550571,-0.04882095350704821,-0.14840991163891415,0.008261179350764675,158.59935989591236,89.2676469660646,0.015802122352470388
7/27/23,5.47,5.55,5.51,5.58,5.56,5.4,4.91,4.58,4.24,4.13,4.01,4.26,4.06,0.10871429015712569,-0.05300504146266892,-0.14840018484209183,0.004662827707091583,170.79579165181462,92.89113619719276,0.01606458944066886
7/26/23,5.46,5.53,5.51,5.57,5.55,5.37,4.82,4.47,4.09,3.99,3.86,4.12,3.94,0.09790049484801072,-0.04216248926192667,-0.14795960697486477,0.012968962525410785,144.15207126235453,84.86965506531186,0.015434006072902086
7/25/23,5.46,5.54,5.51,5.55,5.57,5.38,4.85,4.53,4.15,4.05,3.91,4.14,3.95,0.11027108961495402,-0.05464672640176674,-0.16047399769727133,0.00949832936471861,166.5928231426716,91.87824292563471,0.01563295152493293
7/24/23,5.44,5.54,5.51,5.55,5.55,5.38,4.81,4.48,4.13,4.0,3.86,4.11,3.92,0.09951923433522614,-0.04386297574336526,-0.14785416557812714,0.010987378137845998,150.33147423948867,88.24142242939786,0.015432584624777567
7/21/23,5.43,5.54,5.5,5.54,5.53,5.35,4.82,4.44,4.09,3.97,3.84,4.1,3.91,0.10023404236112837,-0.04468054976746327,-0.15144741491040115,0.012575802719962238,147.92907523270068,84.8479708408233,0.015285054120520903
