Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
4/6/22,0.21,0.44,0.67,,1.15,1.79,2.5,2.67,2.7,2.69,2.61,2.81,2.63,0.4055194584811118,-0.39277151885246997,-0.27416159095212894,0.027582852384962504,1153.996333517934,362.99030951930513,0.0008262712531978825,0.4598906773603396,-0.44525380439896967,-0.39947998437881316,656.031741106356,0.0009524326515480262
4/5/22,0.18,0.42,0.65,,1.13,1.77,2.51,2.69,2.69,2.65,2.54,2.74,2.57,0.18677445088729727,-0.17112346790733896,-0.18472664726888258,0.09449367162040423,605.0501785079508,1630.5167174994654,0.0008725215540994322,0.04044939808600263,-0.028007452680829825,0.024604209831022295,729.1711369086097,0.0009828111336379272
4/4/22,0.18,0.42,0.66,,1.14,1.72,2.43,2.61,2.56,2.52,2.42,2.64,2.48,0.8309694981385265,-0.8202804565244053,-0.28751195376652466,-0.7899214366158397,1052.6442139299947,1714.0098321126638,0.0010463347110305674,0.4845458955948437,-0.4667498878993295,-0.47100415087803893,1330.1794200008376,0.0009166126760114875
4/1/22,0.15,0.37,0.53,,1.09,1.72,2.44,2.61,2.55,2.5,2.39,2.6,2.44,0.3216238993792447,-0.3056181722371747,-0.017011532408666357,-0.2679491875446209,755.1848097163992,982.9281536420228,0.0008601510320299003,1.2927231042634224,-1.2801649718526995,-1.306046681654602,1017.9777440338142,0.0011014755265181797
3/31/22,0.17,0.35,0.52,,1.06,1.63,2.28,2.45,2.42,2.4,2.32,2.59,2.44,0.5273468895386401,-0.5114356234707754,0.48978284011436013,-1.4151249995888247,628.8904765015602,977.0572209231005,0.0006391184011219104,0.9231403888007648,-0.9090624781332804,-0.8580895491255679,1192.9068537335536,0.0007420927610025666
3/30/22,0.16,0.33,0.55,,1.04,1.64,2.31,2.49,2.44,2.43,2.35,2.63,2.48,0.26192116687710215,-0.24591028968054732,-0.31782657613486265,0.1579990067459672,1056.2664746871476,943.5894504649195,0.0007374888515189762,0.9143012275189737,-0.8960311421723733,-0.8672707485231594,1333.8882497387851,0.0008891583280252761
3/29/22,0.18,0.34,0.55,,1.06,1.67,2.35,2.54,2.49,2.5,2.41,2.68,2.53,0.12793958256288981,-0.11879068425620869,0.11951717785775426,0.04355117600797077,1610.7434858074253,1115.0245830511149,0.0008413580392953696,0.28874882718805983,-0.27546993611525994,-0.16195327224757328,1395.7295013072014,0.0007193943637284288
3/28/22,0.19,0.36,0.59,,1.08,1.69,2.35,2.55,2.54,2.55,2.46,2.72,2.57,0.6010002412807635,-0.5853874943371254,-0.4892890500205882,-0.10109656838001407,841.4931513395452,744.2579602452392,0.0009245711896155207,0.23599687102636052,-0.22038673979149093,-0.14142728746975453,1157.3901947361858,0.0007309035436281583
3/25/22,0.17,0.32,0.55,,1.01,1.67,2.3,2.51,2.55,2.56,2.48,2.74,2.6,0.46521150683174645,-0.45173407309580776,-0.2553576349676973,-0.3318053970621136,629.8819538479822,1616.5181381962818,0.0008072801247910534,0.2156423512234154,-0.1978709817631798,-0.04398982480955333,760.2149754484243,0.0015200157862918953
3/24/22,0.16,0.31,0.52,,0.96,1.55,2.13,2.35,2.37,2.39,2.34,2.63,2.51,0.39468053133651476,-0.3792058732134534,-0.8046799093447512,0.5518715594334627,882.8058142345947,853.2478679082697,0.0010861533797046341,0.470252416411699,-0.4538293734196289,-0.384096507968152,1057.569217794999,0.0007489278215817755
3/23/22,0.15,0.27,0.5,,0.93,1.52,2.13,2.32,2.34,2.37,2.32,2.65,2.52,0.4729432178702088,-0.4656904463957039,-0.20924580020662825,0.00775727549214088,1448.4737079745228,885.4167867925335,0.0008413470047034297,0.18156783791584732,-0.1681036933467651,-0.09203045960675196,1105.292064512341,0.0006462513794653995
3/22/22,0.2,0.3,0.51,,0.96,1.59,2.18,2.38,2.39,2.42,2.38,2.71,2.6,0.41052513463421025,-0.39830601823126743,-0.04145271583232647,-0.3088668739185083,1020.0690342582626,963.8009496064434,0.0008392902136127302,-0.09807879872856529,0.11056313888104696,0.1972940696252798,483.9899163722119,0.0004967799839966512
3/21/22,0.22,0.33,0.54,,0.95,1.4,2.14,2.34,2.33,2.36,2.32,2.67,2.55,1.0550637322944043,-1.046903632829722,0.2609960237695331,-1.1113350328401324,1261.3621889152628,1197.1788759198757,0.0008610519355122398,0.473800645640595,-0.461566246490575,-0.3800190278823332,1339.8283148357832,0.0006515347550999726
3/18/22,0.19,0.28,0.42,,0.83,1.29,1.97,2.15,2.14,2.17,2.14,2.53,2.42,0.696949874336748,-0.6808257613424908,-0.21932025284187812,-0.6668450391918033,509.19345586470445,641.172902620151,0.0009362976172296408,0.20897799181373727,-0.1977260923079149,-0.10502349787698179,1131.7412714799461,0.0005128640606574779
3/17/22,0.2,0.3,0.4,,0.81,1.3,1.94,2.14,2.17,2.22,2.2,2.6,2.5,0.37857372987989274,-0.36800073089150354,-0.20019333819526025,-0.09632547573457549,887.6047185634677,1159.7641237884459,0.0005185987733148138,0.7106914414608356,-0.6975497280940441,-0.5783529503960043,1411.7277118476093,0.000548079280691033
3/16/22,0.24,0.3,0.44,,0.86,1.35,1.95,2.14,2.18,2.22,2.19,2.56,2.46,0.8015505955080655,-0.790378877797315,0.4682108968701174,-1.5716094419881785,903.312934829812,1162.6591718921502,0.0006382758701071659,0.5703078848150215,-0.5532112536082522,-0.5303938630154348,962.9094319107119,0.0007582436333429059
3/15/22,0.22,0.31,0.46,,0.86,1.28,1.85,2.04,2.1,2.16,2.15,2.57,2.49,0.10891101156691686,-0.10393543797819943,-0.05772934373593881,0.22621323270017218,1606.994644048863,1101.0274729400749,0.0007003767689159771,0.49207759231376275,-0.48281730800135547,-0.2524934968862821,1311.1326238341485,0.0005861358386135108
3/14/22,0.23,0.32,0.45,,0.86,1.28,1.87,2.04,2.1,2.16,2.14,2.56,2.47,0.2807577034160747,-0.2664782834153403,0.27875370675025046,-0.478660170201987,1851.1272288471728,1127.8457941369895,0.0020201472862149644,0.9910431852178612,-0.981837482336843,-0.6756522039988847,2445.8928551202653,0.00046576646658027593
3/11/22,0.17,0.28,0.4,,0.78,1.22,1.75,1.91,1.96,2.01,2.0,2.45,2.36,0.771717399260095,-0.7537618071874097,-0.4828823725220874,-0.1509896670628777,1643.710471582445,713.2922718982242,0.0008937521141093627,0.6793843416776787,-0.6749698044331813,-0.632483511069277,757.5136505268381,0.0009174968290654042
3/10/22,0.19,0.28,0.39,,0.75,1.19,1.72,1.88,1.92,1.98,1.98,2.45,2.38,1.0374778544758552,-1.0394147713487718,-0.9501216121053988,0.03442729115178746,1421.378196441507,1076.183900358395,0.0020115917588346267,-0.4215251056706079,0.4323450733662023,0.6389958037663296,1386.9321367367183,0.00032100090346560983
3/9/22,0.18,0.26,0.38,,0.75,1.15,1.68,1.83,1.87,1.92,1.94,2.38,2.29,0.4173848357607178,-0.41163078453380886,-0.3410207339908091,0.07629588103875963,811.6213219969762,1190.1232864934038,0.0005939043892314705,0.8538656397520947,-0.8450859827336528,-0.7663522667463383,1605.4949790719954,0.0004791399098285349
3/8/22,0.16,0.24,0.36,,0.72,1.12,1.63,1.78,1.8,1.85,1.86,2.34,2.24,0.8496372405855417,-0.8408422828331702,-0.6426567256879371,0.1659683386121708,1771.1307376390637,991.7030519415123,0.001599406724426862,0.6845729746542563,-0.6767891092680807,-0.24692881892036944,1787.0362744032986,0.001096976165769651
3/7/22,0.17,0.23,0.38,,0.75,1.07,1.55,1.68,1.71,1.77,1.78,2.29,2.19,0.2817138447826316,-0.28199949123582724,-1.1108129280945507,0.5158356318609816,1120.342107728676,508.309194812943,0.000904245214844263,1.2248564047163846,-1.2126995526196267,-1.2495890379474992,1317.8026371838905,0.0004884115235130716
3/4/22,0.15,0.21,0.34,,0.69,1.05,1.5,1.62,1.65,1.7,1.74,2.23,2.16,0.5414615808992187,-0.5271157155589189,-0.5913818458149549,-0.04232984436088773,579.2939541850293,877.7806900301347,0.0007711837054940979,0.3785873215659234,-0.36887002169787175,-0.30942756412830585,1256.3644332176646,0.0003348305909244071
3/3/22,0.19,0.25,0.38,,0.69,1.08,1.53,1.69,1.74,1.82,1.86,2.32,2.24,0.5704857752980663,-0.5606394611647074,-0.20440380297366062,-0.11778938464066913,1047.9759715014131,476.3679836912286,0.0006004805106021522,0.7726577466146504,-0.7606052134523924,-0.774026295303341,885.822709599653,0.0004535114280959611
3/2/22,0.13,0.24,0.34,,0.68,1.06,1.5,1.67,1.74,1.83,1.86,2.32,2.24,0.5938652593558619,-0.5914198145078804,-0.7069102308413847,0.19090698975454412,625.272391254451,874.2698245302547,0.0010064472056881804,0.35207680819898324,-0.3402569239840706,-0.2454475642513034,1491.002603478168,0.0003726831850543353
3/1/22,0.11,0.21,0.32,,0.6,0.91,1.31,1.47,1.56,1.67,1.72,2.19,2.11,0.132602087456121,-0.1233620677841303,-0.17506291262965729,0.13035117415944808,1425.9877152530503,1108.2145597686965,0.00025320658706362527,0.05670962052551358,-0.05061532001357485,0.08055515254285756,1245.5636887711603,0.00026444377645583957
2/28/22,0.06,0.2,0.35,,0.69,1.01,1.44,1.62,1.71,1.81,1.83,2.25,2.17,0.3937349078646639,-0.3873189007910951,-0.20582502965286628,-0.04110840607483676,845.5201386185507,546.0160727173261,0.00046584418572674473,0.5685277526925828,-0.562386148516671,-0.2866575803065913,1726.01502168217,0.00041281463720363356
2/25/22,0.03,0.2,0.33,,0.71,1.13,1.55,1.76,1.86,1.96,1.97,2.37,2.29,1.0205733860765975,-1.008940203473467,0.11061136815524088,-0.8674217667152211,1412.4267656409004,1067.7643846665485,0.0005723975778393035,0.5004952536870582,-0.49170787299300117,-0.4611329148663193,855.3260862094978,0.0005020664926042151
2/24/22,0.05,0.18,0.32,,0.65,1.08,1.54,1.73,1.84,1.94,1.96,2.36,2.28,0.466239860622027,-0.45809288868872855,-0.7248164081865187,0.46301726555596695,655.1095273285044,1030.8374516142358,0.0006636588796576882,0.5229524101658727,-0.5142855750403409,-0.3837468923435353,1101.5765645357947,0.000424013786541894
2/23/22,0.02,0.2,0.34,,0.74,1.16,1.58,1.78,1.89,1.98,1.99,2.36,2.29,1.0131317613124955,-1.0073530884161126,0.022273964145815985,-0.7017352080347335,1251.2015917292856,950.7753812689169,0.0007013014395003686,0.3528621203042981,-0.3432315229917864,-0.2767868910561227,903.2414471744895,0.00042167348441074075
2/22/22,0.03,0.2,0.37,,0.73,1.17,1.56,1.74,1.85,1.93,1.94,2.31,2.24,0.26973857104143895,-0.253351131216247,-0.0022937672916809176,-0.19303278593455275,800.7447475528187,730.9917148784223,0.0008188050123242882,0.19608878748627243,-0.18548770976339837,-0.09466862803545048,1203.513322832453,0.00038603343570094004
2/18/22,0.03,0.19,0.35,,0.65,1.03,1.47,1.68,1.82,1.9,1.92,2.3,2.24,0.27203238044586203,-0.26091681088735086,-0.25530553644170845,0.18384345942756858,2881.2342030951936,1609.3968285892583,0.00039204349336513793,1.0892441150128918,-1.082177530616533,-0.7822378411529207,1712.603020748357,0.0006381502632106542
2/17/22,0.06,0.23,0.36,,0.65,1.05,1.49,1.7,1.85,1.94,1.97,2.35,2.31,0.32373019276404297,-0.31688512945472513,-0.9670752504691911,0.6720135867288789,850.8409750058522,713.931661350458,0.00033607733305048715,1.1849167274193464,-1.175576455131878,-1.0536329056174858,1744.517073989097,0.0003885836845303617
2/16/22,0.03,0.17,0.38,,0.67,1.09,1.52,1.75,1.9,2.0,2.03,2.39,2.34,0.3743600851185214,-0.3655587344915931,-1.1143702565388542,0.7075294113824083,1148.9920360984154,635.9684858143645,0.0020327736741315747,0.5706616053434126,-0.5634006465800229,-0.4041005722487311,1315.727300226676,0.000428950987310947
2/15/22,0.02,0.19,0.4,,0.72,1.11,1.58,1.8,1.94,2.03,2.05,2.42,2.37,0.6983632441906027,-0.689998223010318,-0.8356592167723677,0.19869164915712895,499.59677894684427,732.8536319634164,0.0013988893564064028,1.4408895450462398,-1.4298691020762764,-1.3666094642429945,1543.7177183218846,0.0004891695772923556
2/14/22,0.03,0.25,0.43,,0.76,1.13,1.58,1.8,1.9,1.98,1.98,2.35,2.29,0.627502127025231,-0.6118705157524446,-0.9531638546610197,0.6412373241884243,1067.1201587359265,1731.6952108756836,0.0008633027146584257,0.3954602113419277,-0.38508240493437057,-0.3118076989687518,811.6564353852829,0.00043425999760430764
2/11/22,0.03,0.22,0.36,,0.71,1.07,1.5,1.71,1.84,1.92,1.92,2.3,2.24,1.1201040687993216,-1.1071447099882152,-0.08698153766477158,-0.49799378414985196,1629.3544599382567,813.2829115366329,0.0006521283579105693,0.6303560101712538,-0.6195297477675118,-0.47965904094273254,1600.780071046825,0.0003867130989336647
2/10/22,0.05,0.31,0.4,,0.74,1.14,1.61,1.82,1.96,2.03,2.03,2.37,2.3,0.8625571006279491,-0.8455399874405578,-0.7590044368813263,-0.10719597346401759,2149.599765085902,1098.6313840738621,0.0010481292917107292,0.6532396890902055,-0.6431876098417741,-0.6157157279333063,1130.2157830523804,0.0005312281912351428
2/9/22,0.04,0.15,0.26,,0.57,0.91,1.36,1.61,1.82,1.92,1.94,2.31,2.25,0.9616650364106711,-0.9530728948558708,-0.7616882111042822,-0.16002390119205706,1067.6872394382785,1126.4724945164191,0.0004633760932268849,0.8223827334247171,-0.8158187654913022,-0.7322179734842581,1006.8298045560114,0.0004853327565464281
2/8/22,0.03,0.14,0.25,,0.59,0.91,1.35,1.59,1.81,1.93,1.96,2.31,2.25,0.20805229980536544,-0.20090785074614714,-0.8428261075872411,0.8084535162999894,692.184133180813,882.334209365051,0.0006767111463902961,0.7833707501604761,-0.7733344597713121,-0.5078776999054756,2566.7140238166785,0.00038056101795238645
2/7/22,0.03,0.14,0.27,,0.58,0.88,1.3,1.54,1.76,1.88,1.92,2.28,2.22,0.6487545970389609,-0.646285294722436,-1.3029065559404005,0.521478133791151,1899.4073577742356,793.7087759937868,0.0005427006211895854,0.49649818474320945,-0.48656862306818005,-0.2840232373207044,2158.3478964121323,0.000349692454400059
2/4/22,0.05,0.12,0.23,,0.56,0.89,1.31,1.55,1.78,1.9,1.93,2.29,2.23,0.9970270614465383,-0.9932441743128706,-1.2819557544542803,0.1685734201818436,1772.0762771134127,280.74473130404556,0.0002536036334920849,1.1427232248197419,-1.1347365656460322,-1.045511797301407,1385.633035313018,0.00041122874508317016
2/3/22,0.03,0.15,0.2,,0.48,0.78,1.19,1.42,1.66,1.78,1.82,2.2,2.14,0.1445286135941001,-0.13826755082342135,-0.8132893618382546,0.8858719780176729,1328.4924701544421,1368.1854713680527,0.0002781505290211547,0.29033355983268533,-0.2813728276738301,-0.19749285220108048,1337.2689940520224,0.0003482571535480994
2/2/22,0.04,0.1,0.19,,0.45,0.76,1.16,1.38,1.6,1.74,1.78,2.17,2.11,1.238933809032211,-1.2274269756687533,-1.000283850430038,-0.3734080257005515,1021.118214779063,1584.3054715283552,0.0005204114610797731,0.448472057976127,-0.4408024001917443,-0.3988160166682297,630.353085068033,0.0004333241728445259
2/1/22,0.04,0.1,0.19,,0.48,0.78,1.18,1.39,1.63,1.76,1.81,2.19,2.12,0.6323966713202511,-0.62879504396648,0.16165119214400725,-0.7467127264806646,1035.8365405673958,1107.9411214472889,0.0004675847126201444,0.6697363719333586,-0.6633590430198616,-0.46163616830562915,1556.2725499211497,0.00032665149782827954
1/31/22,0.03,0.13,0.22,,0.49,0.78,1.18,1.39,1.62,1.75,1.79,2.17,2.11,0.8212441883143624,-0.8148622505831845,-0.2531944208211342,-0.6905186586008079,1359.526249836957,2636.859754474203,0.0003597246008907376,0.36878556088449227,-0.36135641950745345,-0.27565879253197767,1160.565575756078,0.00030751608924433987
1/28/22,0.04,0.1,0.19,,0.43,0.75,1.15,1.38,1.61,1.74,1.78,2.14,2.07,0.7881953876329314,-0.7788857435766616,0.14554367507656585,-0.9019946648798072,1008.9198064555142,1019.4949081636261,0.0003940337046322186,0.17135337176938553,-0.16531103013635828,-0.043051570980896604,909.2001004011422,0.0002703869463286778
1/27/22,0.04,0.14,0.2,,0.43,0.75,1.18,1.43,1.66,1.78,1.81,2.17,2.09,1.2393470803450521,-1.217443621514001,-1.387572077942147,-0.12732079450594944,1557.1834055437528,1178.790089907348,0.002686293603856959,0.33746829105896214,-0.33143674076781665,-0.18996569009782513,946.2975267240896,0.0003695407572134766
1/26/22,0.06,0.11,0.19,,0.4,0.7,1.13,1.39,1.66,1.81,1.85,2.22,2.16,0.007826296543275268,0.004259750137914242,-0.6632526600843981,0.7417941138494109,743.8475722788249,717.0157293207571,0.0005315162093441817,0.7542551221046219,-0.7457628831993366,-0.6817784536079353,1261.317351551953,0.00036704788426157744
1/25/22,0.05,0.09,0.19,,0.39,0.65,1.02,1.28,1.56,1.73,1.78,2.18,2.12,0.9520379435411448,-0.9424285305426144,0.6437030143770002,-0.828251486601921,1433.0311323518067,662.7394524010185,0.0007053157618554229,0.5671735122586615,-0.5646199524174693,-0.53020421008662,712.1357016420093,0.0005879514930407278
1/24/22,0.05,0.09,0.19,,0.39,0.58,0.99,1.25,1.53,1.69,1.75,2.15,2.1,0.6676231840559179,-0.6714733916757155,-1.5941132611813063,0.46070061770074366,979.707346240684,285.33030283050846,0.0004266429527243509,0.5482202625082431,-0.5451196084587622,-0.21535562534968497,2235.317367033336,0.00030641946677046163
1/21/22,0.05,0.08,0.17,,0.35,0.58,1.01,1.28,1.54,1.7,1.75,2.13,2.07,0.8803739295351747,-0.8701812515057433,-1.5082056506298906,0.46306930285199377,1494.5826932776672,839.3930255875283,0.00038923910251007036,0.3651533413811758,-0.3583212796514336,-0.3154873269095988,875.1173506939963,0.0003387678905510277
1/20/22,0.05,0.09,0.17,,0.36,0.6,1.08,1.34,1.62,1.77,1.83,2.19,2.14,0.4731111211073543,-0.460914896537018,-0.3753502085910337,-0.09396649638532886,854.2347004485194,724.6178637426884,0.0006282203970157362,0.836246731854731,-0.8296858255525641,-0.6598333846182518,2460.547909450755,0.00036676059472814297
1/19/22,0.05,0.06,0.17,,0.36,0.57,1.04,1.33,1.62,1.78,1.83,2.2,2.14,0.8344797575173837,-0.8297068146434257,-0.5544434895241697,-0.3000882578345654,736.0,830.0,0.0005661961699791638,0.4212993668799796,-0.41577509904891274,-0.2093570353896647,1664.9021409150257,0.00028541014061398453
1/18/22,0.05,0.06,0.16,,0.37,0.58,1.06,1.35,1.65,1.82,1.87,2.24,2.18,0.21920488856563033,-0.21021521197501178,-0.19883778065530386,0.06162976350783021,1069.319870444579,892.8043526417086,0.00035636883355151105,0.15456245729160595,-0.14720666348862643,-0.0018950575536638772,1193.684369130991,0.00028559819919891666
1/14/22,0.05,0.05,0.13,,0.3,0.51,0.99,1.26,1.55,1.72,1.78,2.18,2.12,0.21103197790519856,-0.20718793950060674,-0.31175353710380715,0.12649635434903883,1040.6672598600062,209.97101548440025,0.00024626503021446826,0.44632061647755117,-0.44308753134895273,0.0009594688061085287,1765.7251638401895,0.0007961583528233434
1/13/22,0.05,0.05,0.12,,0.28,0.47,0.91,1.18,1.47,1.64,1.7,2.1,2.05,0.7157706014675338,-0.7105080235081744,-0.4941914356837144,-0.24358390504764893,929.2664407557947,1494.646409699537,0.0003105817597554327,0.7522680967074812,-0.7480515753366797,-0.4908084740797545,2058.6928991688565,0.00025532720701569475
1/12/22,0.04,0.06,0.12,,0.27,0.48,0.92,1.21,1.5,1.67,1.74,2.13,2.08,0.09345087852021584,-0.08937565192725766,-0.45309919339363736,0.45932993646004916,1467.1988588823137,947.7023297986312,0.00032500830557828403,0.7538507568641196,-0.7481396644062296,-0.4942746032854528,2116.7751493619553,0.0002570521931742158
1/11/22,0.04,0.05,0.11,,0.28,0.46,0.9,1.22,1.51,1.69,1.75,2.13,2.08,0.17939788377400134,-0.18172187192700612,-0.4298269159098125,0.3729146427420201,924.619883322913,601.3797440788467,0.0007059149074639284,0.34843397347389254,-0.34234269332114475,-0.25181560888626975,925.2450993481208,0.0002750146762914487
1/10/22,0.05,0.06,0.13,,0.28,0.46,0.92,1.21,1.53,1.71,1.78,2.15,2.11,0.5109695009100916,-0.5083999716648595,-0.9834408910186359,0.4965450838680974,1416.525011681417,936.7929563400564,0.0002752590090679978,0.8651909800060159,-0.8609850122100521,-0.510245108790032,2704.6404690305712,0.0002732319905534261
1/7/22,0.05,0.05,0.1,,0.24,0.43,0.87,1.17,1.5,1.69,1.76,2.15,2.11,0.3129273620591989,-0.3023183365724372,-0.21298451054825743,-0.07353105618902642,657.8810781871525,735.973328873135,0.00048689272910872777,1.1363071468839356,-1.1290764749712305,-1.0842365211776506,1428.4696729027353,0.0003750386089706969
1/6/22,0.04,0.05,0.1,,0.23,0.45,0.88,1.15,1.47,1.66,1.73,2.12,2.09,0.8398648336895527,-0.8327755133790988,-0.7594061597975192,-0.06557072684833787,651.9015982241347,1104.2704979333203,0.0008512480454315394,0.8530674430929701,-0.8444709770594401,-0.7358843704083043,1719.2513761485525,0.0003410429434792122
1/5/22,0.05,0.06,0.09,,0.22,0.41,0.83,1.1,1.43,1.62,1.71,2.12,2.09,0.7258954018393188,-0.7236278388234032,-0.348027413985463,-0.9584283252505604,430.57931291197684,1102.029925841789,0.0006001921014735207,1.0436260952137653,-1.0359446115157136,-0.983019933071552,1444.886901967725,0.000340000376612216
1/4/22,0.06,0.05,0.08,,0.22,0.38,0.77,1.02,1.37,1.57,1.66,2.1,2.07,0.4994327003528497,-0.49449376274156975,-0.9257758313256766,0.35353998882145765,1214.7098098583758,606.4504803675105,0.00019053801232162492,0.5841270403205857,-0.5774984819515614,-0.42876182091223886,1361.7200111488203,0.00026066958937560517
1/3/22,0.05,0.06,0.08,,0.22,0.4,0.78,1.04,1.37,1.55,1.63,2.05,2.01,0.6338603893805513,-0.6319589409437911,0.3559949376474202,-0.953042395868406,814.3065686736611,819.877954508448,0.0004475543445144959,0.5526224767717358,-0.5457854046818384,-0.38099963008991017,1655.7973674253883,0.00024194877844397486
12/31/21,0.06,0.05,0.06,,0.19,0.39,0.73,0.97,1.26,1.44,1.52,1.94,1.9,0.5926571480999911,-0.5875547972469698,-0.33572413298636766,-0.14281463541375322,1069.7172733459581,748.5616037168004,0.0002452433227253435,0.5524795129766432,-0.5531301957496192,-0.4087930658964008,898.6181081763798,0.0004930631792263435
12/30/21,0.06,0.06,0.05,,0.19,0.38,0.73,0.98,1.27,1.44,1.52,1.97,1.93,0.47007337542611755,-0.4690416383597682,-1.5990342816834706,1.3696178657374858,1156.2668577560682,1244.2662890368574,0.00030872694413019834,0.9242178001763168,-0.918357969994287,-0.7964053289284009,2164.191891711738,0.0002445795521917597
12/29/21,0.01,0.02,0.05,,0.19,0.38,0.75,0.99,1.29,1.47,1.55,2.0,1.96,0.5790933653774276,-0.5729136843708182,0.20075843598794907,-0.20594710047403772,2099.6579547527504,867.6642466578295,0.0004288152504739399,0.22123248771982484,-0.217406335031718,-0.05108706528932369,1062.5813210470055,0.00021653576595569152
12/28/21,0.03,0.04,0.06,,0.2,0.39,0.74,0.99,1.27,1.41,1.49,1.94,1.9,0.057813828145406455,-0.05073731372226173,-0.19498119067480083,0.193996816161288,1254.3985116891963,458.48957882272873,0.000743984265614639,0.3737192072943684,-0.37020829565930136,-0.12060349069575307,1221.6849915438324,0.0005002533064505847
12/27/21,0.04,0.05,0.06,,0.21,0.33,0.76,0.98,1.26,1.41,1.48,1.92,1.88,0.8887496484028741,-0.8851000404062201,-0.42109398889494004,-0.4991533847020101,1181.341321849191,1721.7708714973182,0.000227471050059312,0.17043566918849895,-0.16507493672030382,-0.0574183450839815,1237.6275360209181,0.0001846917068617692
12/23/21,0.04,0.05,0.07,,0.18,0.31,0.71,0.97,1.25,1.42,1.5,1.94,1.91,0.46621048560804346,-0.4656567659948685,-0.22095784447976186,-0.12912402444256244,706.0195347437029,409.9724670497829,0.0005252107016492833,0.4225003115536935,-0.4163412608342125,-0.33242390786933607,917.6161113003901,0.0002440057200459005
12/22/21,0.03,0.04,0.08,,0.16,0.28,0.68,0.96,1.23,1.39,1.46,1.89,1.86,0.8535294848561782,-0.8478995762864033,-0.6251189249316956,-0.2674840187319538,807.9643703121576,956.5340700527468,0.000316682177102419,0.13840277289811415,-0.13493763936628622,-0.027124546025080534,965.1939583627691,0.00016088544633230796
12/21/21,0.03,0.04,0.07,,0.16,0.29,0.7,0.96,1.24,1.4,1.48,1.92,1.89,0.7199549060448827,-0.7201049606983781,-2.0105892493786555,1.0536456749294976,1924.7765077856739,1289.1492735375155,0.0003025625144002742,0.40501276032087363,-0.39748392005407457,-0.35804524727790443,1100.3849172334003,0.0002958025921744382
12/20/21,0.03,0.05,0.07,,0.16,0.27,0.65,0.91,1.17,1.34,1.43,1.9,1.85,0.14237632130687078,-0.1402750984469148,-0.9440449277164835,0.4355470004562916,1163.974575893463,364.5371454813881,0.00012970389096464725,0.1450003905750248,-0.14061602746641277,-0.05830562954585677,772.278540100764,0.00014453307829630942
12/17/21,0.03,0.04,0.05,,0.13,0.27,0.66,0.93,1.18,1.34,1.41,1.87,1.82,0.88835268875863,-0.8848005450917069,-1.0344138802328675,0.10304802544382505,1247.9996601192993,384.84297833625874,0.00012262573911751774,-0.05529751017166022,0.060094499623559776,0.15849871019076914,928.230126996759,0.00015361664630815725
12/16/21,0.04,0.06,0.05,,0.13,0.26,0.64,0.92,1.19,1.36,1.44,1.91,1.87,0.7518723144409143,-0.7436061249654027,1.2309158308412222,-3.7415896449641597,1868.5479386687193,3964.6373363699217,0.00029556786014593185,0.8398307732820575,-0.8365434634548199,-0.7617840794017016,1439.159451889005,0.00026384517799938207
12/15/21,0.03,0.05,0.05,,0.13,0.29,0.69,1.0,1.26,1.42,1.47,1.91,1.86,1.2483124676282777,-1.241559412904194,-1.6219803813871445,0.40121637671683846,1429.6558680261996,1572.1501144276933,0.00037314714286202467,0.49413867625067126,-0.488992675721866,-0.35314401529010553,1067.1979741630057,0.0003017647577549324
12/14/21,0.02,0.05,0.05,,0.13,0.26,0.67,0.98,1.23,1.39,1.44,1.87,1.82,0.3137060993105154,-0.31100125883001295,-0.828621303392991,0.35284294320748355,1229.5573640922266,539.9553862230547,6.598434169543548e-05,0.35761267407454467,-0.3524876743506018,-0.12055024945158771,1886.2703908239941,0.0002053546449597973
12/13/21,0.01,0.05,0.05,,0.11,0.27,0.66,0.95,1.21,1.37,1.42,1.86,1.81,0.4287983411092995,-0.41593765205952055,0.2582242989831954,-0.4977080281851399,816.6357177587504,540.9514174059822,0.0008240663709441356,0.6513535859971804,-0.6407352052326558,-0.5648760124596643,1085.284709428915,0.0006921441432785033
12/10/21,0.03,0.06,0.06,,0.13,0.27,0.67,0.98,1.25,1.42,1.48,1.91,1.88,0.826647366285742,-0.8251521191737251,-0.6651808525941418,-0.15338114642102077,961.954430983949,1325.2855383598019,0.00038144869042127055,0.11582009825513159,-0.11652244454543698,0.1333976866341388,1384.812194926261,0.00031889666809411187
12/9/21,0.03,0.06,0.06,,0.12,0.28,0.7,0.99,1.26,1.42,1.49,1.91,1.87,0.8314424145594614,-0.8234087352823383,-0.5120769494405066,-0.41057938100331137,955.2170703298133,1212.6803572913138,0.0003724216153744016,0.6348514702500567,-0.638117490558314,-0.3383481306939975,1131.9567418611207,0.0010607386970466442
12/8/21,0.04,0.05,0.07,,0.13,0.29,0.68,0.99,1.27,1.44,1.52,1.93,1.87,0.5652800802975371,-0.5603892274136737,0.48364346266237507,-1.6883232963761938,824.4013218775183,1558.7978725098287,0.0001294288254095621,0.6297444214289146,-0.6292502976757366,-0.46362788173952446,1949.972273556046,0.0004445981165751561
