Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
12/29/23,5.6,5.59,5.4,5.41,5.26,4.79,4.23,4.01,3.84,3.88,3.88,4.2,4.03,0.5500451569486509,-0.4960089017736954,-0.41349363880749324,-0.24795901562473543,455.2001768024572,372.56951438304776,0.0001993290183972128,0.6329364912570093,-0.5789598508729292,-0.7968822731587064,447.8204497695994,0.00020313867963624803
12/28/23,5.57,5.55,5.45,5.42,5.28,4.82,4.26,4.02,3.83,3.84,3.84,4.14,3.98,0.5194905621962558,-0.46686966022703985,0.1475862145573189,-1.1552281001122824,165.015898823727,283.4072320999787,0.0002278345668419689,0.03787869810130996,0.019874825819209817,-0.018697188114052053,16.99609154900508,1.7899813607357768e-05
12/27/23,5.55,5.53,5.44,5.42,5.26,4.79,4.2,3.97,3.78,3.81,3.79,4.1,3.95,0.36012943195667824,-0.3071337654061904,-0.7256527723848321,0.21961104518624103,291.0064711150694,230.30552408734167,0.0001819032967184247,0.3434945313499539,-0.29047212054061544,-0.45330265332829783,327.4460552715023,0.00017486396430012598
12/26/23,5.53,5.52,5.45,5.44,5.28,4.83,4.26,4.05,3.89,3.91,3.89,4.2,4.04,0.2381997709069149,-0.1852194774567936,0.02939773140165146,-0.3664362649390514,245.0557151599579,271.9137404875811,0.00015038262946058957,1.1256053949271108,-1.0704674941219954,-1.3756752492264537,526.4952943069018,0.0002551795771477799
12/22/23,5.54,5.52,5.44,5.45,5.31,4.82,4.31,4.04,3.87,3.92,3.9,4.21,4.05,0.2847676038179816,-0.23185699179555602,0.2765662013985315,-0.777922757906945,148.59721208501617,203.22138625344,0.00019706664789440406,0.3742826606784987,-0.3214658778420718,-0.47940668493638855,362.8700241583766,0.00016173323427962915
12/21/23,5.54,5.53,5.42,5.45,5.31,4.84,4.33,4.06,3.87,3.91,3.89,4.19,4.03,0.35091357742788987,-0.29678525954519586,-0.1686749924199748,-0.6821721849829606,107.89337390020233,370.374453423225,9.938082682504365e-05,0.40274697139425,-0.3498519257041518,-0.514684235530808,377.43859821489724,0.0001565641488348338
12/20/23,5.5,5.49,5.44,5.45,5.33,4.88,4.34,4.06,3.86,3.88,3.86,4.17,3.98,0.17873303752389327,-0.12468780591027187,-0.13384595421995377,-0.1446898486522218,176.67113529162222,271.0849981207517,0.00013031951539958336,0.20285754288450036,-0.14924922150196615,-0.2750446462847023,245.19749827020254,0.00013553517194765424
12/19/23,5.51,5.51,5.43,5.45,5.35,4.93,4.41,4.15,3.94,3.96,3.93,4.23,4.03,0.29394245470992564,-0.2406889733401794,0.05291859933629475,-0.5261560134144694,215.52615281500476,292.84840987644526,0.0001331890828890374,0.4920796451633179,-0.437568499026305,-0.6316432175760492,400.209652213273,0.00015494464837185267
12/18/23,5.52,5.52,5.46,5.47,5.36,4.95,4.43,4.15,3.94,3.97,3.95,4.23,4.05,0.44561989161412596,-0.39232380762407837,-0.35129604429113725,-0.16613924703228702,469.8810322811902,325.1442705455613,0.00013731404513595542,0.41967739662472026,-0.36648247572487186,-0.5328956617486,394.25246282347473,0.0001378771679904282
12/15/23,5.54,5.54,5.44,5.47,5.33,4.95,4.44,4.13,3.91,3.94,3.91,4.19,4.0,0.39464408122451133,-0.3410846314202993,-0.6328401786120035,0.10231417252496572,339.9634331676102,247.8413400846515,0.00014125991623265748,0.3117032369713163,-0.25758896531925984,-0.41612456530719755,311.39078241099696,0.00013965503685802586
12/14/23,5.54,5.54,5.43,5.45,5.31,4.9,4.37,4.09,3.9,3.93,3.92,4.21,4.03,0.5220839873920031,-0.46752946415991437,-0.2100270809336019,-1.034583882735593,123.19406122550808,379.5167758153462,0.00013184790213142733,0.24047748336963312,-0.18719750537672672,-0.31825760285690013,280.1077146089255,0.0001377773145060462
12/13/23,5.52,5.52,5.44,5.45,5.33,4.94,4.46,4.18,4.0,4.04,4.04,4.36,4.19,0.7779810859537732,-0.7257844370041706,-0.95005541403536,0.01671597423743478,576.6213142422706,347.28809129495505,0.00014622097894758374,0.2601032250268346,-0.20678199706760966,-0.3347625411037019,301.4604331105436,0.0001250239378636386
12/12/23,5.53,5.53,5.46,5.48,5.41,5.14,4.73,4.42,4.23,4.24,4.2,4.48,4.3,0.8034763572765753,-0.7499142115753111,-1.4341762260512372,0.3587693567983366,452.2958146841688,296.14403386293145,0.00010439287068725632,0.11220067074632728,-0.05774679659830212,-0.13830407580245954,179.39856158690105,6.272288675721201e-05
12/11/23,5.55,5.54,5.47,5.48,5.4,5.14,4.71,4.42,4.25,4.27,4.23,4.51,4.32,0.25091964958793755,-0.19719271404007221,-1.3136368836361285,0.9341815466152738,183.15592335323532,161.28643608942383,0.00011992857535239048,0.29858207974730666,-0.24467120359659258,-0.370383968281783,359.3463261359751,8.640776799297629e-05
12/8/23,5.54,5.53,5.44,5.49,5.39,5.13,4.71,4.45,4.24,4.28,4.23,4.49,4.31,0.23071002215593342,-0.1767753975585572,-0.15133865095106977,-0.1780335300041035,254.71299738539878,383.2966029709,7.639043312601127e-05,0.5343911337761597,-0.47945549570629753,-0.654566279741755,473.96544634093976,9.742025102547681e-05
