Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
6/1/22,0.77,0.9,1.15,,1.63,2.16,2.66,2.84,2.94,2.98,2.94,3.31,3.09,0.03190299037847995,-0.026232984517615604,0.007257883226403807,0.03984659477782408,33.1818996585402,11.49257545011763,5.739819289664027e-06,0.031760680098549945,-0.026959516472128475,-0.0069637821584299184,3.813880592245708,6.2100095073726425e-06
5/31/22,0.73,0.89,1.16,,1.64,2.08,2.53,2.71,2.81,2.87,2.85,3.28,3.07,-0.03177030063129897,0.04424654667563091,-0.13581528877987306,0.28710972176845295,141.4687326107898,148.33580839706053,0.00017207963856517196,0.02825698803037304,-0.02119176458413884,0.0261257444538199,14.412880412039176,3.041319404410071e-05
5/27/22,0.69,0.91,1.08,,1.54,2.01,2.47,2.64,2.71,2.76,2.74,3.16,2.97,0.07338374047322234,-0.06571150141967663,0.011328511386519484,-0.1370798265074405,23.043272902029234,124.49230925435245,4.5038002922902295e-05,0.029182504089408565,-0.023050848334334777,0.01302243757014583,9.38985282932977,1.1792187757363368e-05
5/26/22,0.71,0.9,1.07,,1.52,1.99,2.46,2.63,2.7,2.75,2.75,3.18,2.99,0.00751894078220869,-0.001900187269239698,0.07385724223112175,0.04770647150248862,166.17478238252409,13.9526961977835,2.4199096296012142e-06,0.023354331749400513,-0.014548757972879392,0.04271862033019852,32.155850337669214,7.74215482722222e-05
5/25/22,0.58,0.88,1.06,,1.52,2.01,2.48,2.63,2.71,2.76,2.75,3.14,2.97,-0.02041179339190402,0.032092575989265154,0.17747749647402428,-0.050788191229754,140.53135943524555,141.79975934513365,0.00017568517785245978,0.030454052146133226,-0.026575819330385296,0.0012836214582608314,5.469262104915233,9.166030739214071e-06
5/24/22,0.55,0.88,1.06,,1.53,2.02,2.5,2.66,2.76,2.8,2.76,3.16,2.98,0.026295053865663345,-0.020378910338757203,-0.039145463135730627,0.0796684134290977,24.13254842491886,20.64866701345088,4.121474033703681e-05,0.030192741030673556,-0.02665862283947292,0.00354474408523935,5.478101353162122,7.613250926100485e-06
5/23/22,0.55,0.9,1.07,,1.57,2.09,2.65,2.8,2.88,2.9,2.86,3.26,3.08,-0.05596068911011633,0.06397780735904324,0.18567952075523814,0.05873766114672724,659.0550793367817,23.275459844298098,3.1902336271622514e-05,0.017979088426236092,-0.009290629008820009,0.06819707450414858,51.502636361341295,0.00015192672487762535
5/20/22,0.63,0.87,1.03,,1.51,2.07,2.6,2.73,2.8,2.82,2.78,3.17,2.99,0.02687869006600552,-0.02010650248357221,-0.043918375429453836,0.08216800846707617,22.746144425721347,19.953040382095686,3.3463921965701864e-05,0.012734544526932196,-0.0022171416598395547,0.07203730055363658,71.88489398437011,0.00015469067934589304
5/19/22,0.65,0.91,1.05,,1.52,2.11,2.63,2.78,2.84,2.87,2.84,3.24,3.05,-0.11189177817056281,0.1234334037880844,0.178912949393638,0.05995100315560336,407.66432613510506,75.94549503622474,0.00017582955700776913,0.0003615249587958985,0.011464055901382879,0.0960347239994982,103.65566181941307,0.0001801550028079446
5/18/22,0.56,0.85,1.03,,1.56,2.16,2.68,2.84,2.89,2.91,2.89,3.24,3.07,0.03248609147557567,-0.02938518690861143,-0.009308284135782711,0.05296675949940504,24.323559882128187,11.33363052630482,3.7608500150289913e-06,0.02080398546662097,-0.011075598231323322,0.05517642123328327,41.51439898646129,0.00013233666059455065
