Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,β0_nss,β1_nss,β2_nss,β3_nss,tau0_nss,tau1_nss,residual_nss,β0_ns,β1_ns,β2_ns,tau_ns,residual_ns
6/14/22,1.19,1.55,1.83,,2.43,3.15,3.45,3.6,3.61,3.6,3.49,3.72,3.45,0.39371808826600907,-0.379855119520273,-0.36359901163495156,0.08032908587994204,654.9135160021201,25.74129377611903,8.029402408087853e-05,0.29199975197642863,-0.2661461957846563,-0.059178560199357993,2370.664413121356,0.0006843909462646503
6/13/22,1.13,1.45,1.73,,2.25,2.89,3.4,3.56,3.56,3.53,3.43,3.68,3.42,0.3929879810555529,-0.3727588220486886,-3.8876388613733788,2.7294406357189147,911.4186151559485,627.4936301993921,0.00035803362094256045,0.9654337524026204,-0.9405906991301848,-0.6086382605520029,3787.9670191636783,0.000698042706518286
6/10/22,1.1,1.25,1.39,,1.98,2.58,3.06,3.21,3.25,3.24,3.15,3.45,3.2,0.404509302256363,-0.38841970420386884,-0.5677218668622965,0.10599729023529866,1451.2728187908494,119.76063685864139,0.0002164028043268922,0.6114662311516255,-0.5893289401227342,-0.24619648642427172,3764.284387678067,0.0005880637801659088
6/9/22,1.05,1.17,1.3,,1.81,2.35,2.83,2.99,3.07,3.08,3.04,3.4,3.18,0.36354625388679274,-0.3471436546157679,-3.4981246640395858,0.6752820894390827,4051.1240817368252,549.3318555095784,0.00023222281515715188,0.6861794147729141,-0.6656843613007862,-0.30852345798353453,3604.7737056407714,0.0005034480020599143
6/8/22,0.89,1.1,1.28,,1.77,2.29,2.78,2.94,3.03,3.06,3.03,3.4,3.18,1.0516022607407745,-1.035784753430032,-5.758536908241841,1.7600589743178523,2836.933112573053,832.9251854605899,0.00024691916900905703,0.2921939810040582,-0.2723992268550625,-0.030211761797567224,2231.37551798242,0.0005218801718218701
6/7/22,0.87,1.08,1.26,,1.75,2.26,2.75,2.91,2.99,3.02,2.98,3.35,3.13,0.875645677933129,-0.8663997196841928,-0.6657042500228263,0.06592606361456954,2053.803141786991,26.615021883811373,3.83644443409912e-05,0.766839211575354,-0.7471934947568198,-0.28999807561780006,4510.3400055249,0.0005194601323828009
6/6/22,0.88,1.07,1.26,,1.74,2.23,2.73,2.94,3.03,3.07,3.04,3.41,3.19,0.5652121569770598,-0.5496464845983402,-7.618954073912884,3.070587521107424,2931.2915343887585,1073.6094373155888,0.00024298268632774468,0.4770962942655409,-0.45747030734155075,-0.12289238637084243,3093.9995079959526,0.000529593217077558
6/3/22,0.87,1.05,1.21,,1.68,2.18,2.66,2.87,2.95,2.99,2.96,3.33,3.11,0.33933650631419404,-0.33042434410324184,-0.16017167130501117,0.06397609772582072,1525.511928634375,26.808163765152642,3.191886259228009e-05,0.41114598640597455,-0.39206412896536963,-0.12748854231321394,2485.344781793744,0.0005025241419115407
6/2/22,0.85,1.05,1.17,,1.64,2.15,2.65,2.83,2.92,2.95,2.92,3.3,3.09,0.3716569495796288,-0.35737978955366406,0.27009022307189573,-1.408011569997643,320.89803017660176,983.0805886785183,0.00020218027928519414,0.1658281871923435,-0.14720957961097095,-0.01475790171923678,1145.6725781105126,0.0004840626486414092
6/1/22,0.77,0.9,1.15,,1.63,2.16,2.66,2.84,2.94,2.98,2.94,3.31,3.09,1.4315238072989787,-1.4180593387626805,-2.1843678413041276,0.1916467493580975,2746.1051920800783,218.35911907379693,0.00021751276120944772,0.5266033989896929,-0.5080079546449668,-0.15190778218269455,3295.2105722362417,0.0005555654250070018
